title,savedAt,query,language,articleURL
What happened in the Russia-Ukraine war this week? Catch up with the must-read news and analysis,2022-11-25T20:07:15.483Z,ukraine,,https://www.theguardian.com/world/2022/nov/26/what-happened-in-the-russia-ukraine-war-this-week-catch-up-with-the-must-read-news-and-analysis
Ukraine war: Putin tells Russian soldiers' mothers he shares their pain,2022-11-25T20:07:15.483Z,ukraine,,https://www.bbc.co.uk/news/world-europe-63760278
Seoul to extradite New Zealand murder suspect within 30 days,2022-11-29T18:46:01.937Z,korea,,https://news.yahoo.com/seoul-extradite-zealand-murder-suspect-115230647.html
World Cup 2022 fixtures: full schedule of games and kick-off times - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/lifestyle/sports/world-cup-2022-fixtures-full-schedule-games-kick-off-times-2022-11-15/
Fitch sees increasing chances of BOK scaling back to 25-bp in Nov - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/markets/rates-bonds/fitch-sees-increasing-chances-bok-scaling-back-25-bp-nov-2022-11-11/
FDA warns against consuming certain raw oysters distributed to 13 states after reported illnesses,2022-11-29T18:46:01.937Z,korea,,https://www.cnn.com/2022/11/24/health/fda-warning-raw-oysters/index.html
Explainer: North Korea is developing ICBMs. What are they? - Reuters.com,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/asia-pacific/north-korea-is-developing-icbms-what-are-they-2022-11-18/
South Korea extradites suspect in suitcase murder case to New Zealand - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/south-korea-extradites-suspect-suitcase-murder-case-new-zealand-2022-11-29/
China Covid: Chinese TV censors shots of maskless World Cup fans,2022-11-29T18:46:01.937Z,korea,,https://www.bbc.co.uk/news/world-asia-china-63785269
Seoul Suspects North Korea Fired Long-Range Missile Designed to Hit U.S.,2022-11-29T18:46:01.937Z,korea,,https://time.com/6235011/north-korea-long-range-missile-us/
Soccer Uruguay v South Korea teams - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/lifestyle/sports/soccer-uruguay-v-south-korea-teams-2022-11-24/
"Jang Jung Hyuck: ‘Compared to escaping North Korea, the fights feel like nothing’",2022-11-29T18:46:01.937Z,korea,,https://www.bbc.co.uk/news/av/world-asia-63644829
North Korea fires ballistic missile -South Korea military - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/asia-pacific/north-korea-fires-ballistic-missile-south-korea-military-2022-11-09/
Stuttering Uruguay held by South Korea in goalless stalemate - Reuters.com,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/lifestyle/sports/stuttering-uruguay-held-by-south-korea-goalless-stalemate-2022-11-24/
Uruguay sweating on Cavani's injury ahead of World Cup - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/lifestyle/sports/uruguay-sweating-cavanis-injury-ahead-world-cup-2022-11-09/
Ghana edge out South Korea 3-2 in thrilling game - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/lifestyle/sports/ghana-edge-out-south-korea-3-2-thrilling-game-2022-11-28/
Explainer: How South Korea's trucker strike could paralyse critical supply chains - Reuters.com,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/asia-pacific/how-south-koreas-trucker-strike-could-paralyse-critical-supply-chains-2022-11-24/
U.N. Security Council to discuss North Korea on Monday after ICBM launch - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/asia-pacific/un-security-council-discuss-north-korea-monday-after-icbm-launch-2022-11-18/
South Korea’s Kim Min-jae: ‘My nickname The Monster sums me up’,2022-11-29T18:46:01.937Z,korea,,https://www.theguardian.com/football/2022/nov/23/south-korea-kim-min-jae-the-monster-napoli-world-cup
Son unsure if he can play in all of South Korea's games - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/lifestyle/sports/son-unsure-if-he-can-play-all-south-koreas-games-2022-11-16/
China will speed up free trade agreement negotiations with S.Korea- Xi - Reuters.com,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/asia-pacific/china-will-speed-up-free-trade-agreement-negotiations-with-skorea-xi-2022-11-15/
Exclusive: South Korea's Yoon ready to offer 'tailored' benefits to attract Tesla gigafactory - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/business/autos-transportation/south-koreas-yoon-ready-offer-tailored-benefits-attract-tesla-gigafactory-2022-11-28/
"U.S., Japan, S.Korea to coordinate if N.Korea conducts 7th nuclear test - Reuters",2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/us-japan-skorea-coordinate-if-nkorea-conducts-7th-nuclear-test-2022-11-13/
North Korea fires suspected ICBM into sea,2022-11-29T18:46:01.937Z,korea,,https://www.bbc.co.uk/news/world-asia-63672399
South Korea debates scrapping Cold War-era ban on North's propaganda - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/asia-pacific/south-korea-debates-scrapping-cold-war-era-ban-norths-propaganda-2022-11-22/
North Korea's leader Kim reveals his daughter in rare appearance,2022-11-29T18:46:01.937Z,korea,,https://www.bbc.co.uk/news/world-asia-63685497
South Korea coach Bento feels no pressure ahead of Ghana match - Reuters.com,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/lifestyle/sports/south-korea-coach-bento-feels-no-pressure-ahead-ghana-match-2022-11-27/
U.S. condemns North Korea's ballistic missile launch - Reuters.com,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/us-condemns-north-koreas-ballistic-missile-launch-2022-11-18/
"Biden says U.S., Japan, S. Korea 'more aligned than ever' on North Korea - Reuters",2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/asia-pacific/biden-says-us-japan-s-korea-more-aligned-than-ever-north-korea-2022-11-13/
South Korea weighs ordering striking truckers back to work - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/asia-pacific/south-korea-weighs-ordering-striking-truckers-back-work-2022-11-29/
South Korea's Yoon says North Korea's provocations becoming more aggressive - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/asia-pacific/south-koreas-yoon-says-north-koreas-provocations-becoming-more-aggressive-2022-11-13/
North Korea rebuked as allied countries hold emergency meeting over missile launch - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/asia-pacific/north-korea-rebuked-allied-countries-hold-emergency-meeting-over-missile-launch-2022-11-18/
World Cup 2022 team guides part 31: South Korea,2022-11-29T18:46:01.937Z,korea,,https://www.theguardian.com/football/2022/nov/18/world-cup-2022-team-guide-south-korea
"Soccer Son starts for South Korea, Pellistri joins Uruguay attack - Reuters.com",2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/lifestyle/sports/soccer-son-starts-south-korea-pellistri-joins-uruguay-attack-2022-11-24/
Australia condemns North Korean missile launch - Reuters.com,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/asia-pacific/australia-condemns-north-korean-missile-launch-2022-11-18/
South Korea v Ghana: World Cup 2022 – live!,2022-11-29T18:46:01.937Z,korea,,https://www.theguardian.com/football/live/2022/nov/28/south-korea-v-ghana-world-cup-2022-live
U.S. changes sanction reasons on virtual currency service Tornado Cash - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/business/finance/us-changes-sanction-reasons-virtual-currency-service-tornado-cash-2022-11-08/
Oliveira backs Uruguay to advance from tough World Cup group - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/lifestyle/sports/oliveira-backs-uruguay-advance-tough-world-cup-group-2022-11-17/
North Korea says its military response will become 'more furious' - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/asia-pacific/north-korea-says-its-military-response-will-become-more-furious-2022-11-17/
"North Korea missile had the range to reach U.S. mainland, Japan says - Reuters",2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/asia-pacific/north-korea-missile-had-range-reach-us-mainland-japan-says-2022-11-18/
S-Oil plans to invest $5.2 bln in South Korea factory - Reuters.com,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/markets/deals/s-oil-plans-invest-52-bln-south-korea-factory-2022-11-16/
"Biden to discuss North Korea nuclear threat with Japan, South Korea leaders - Reuters",2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/asia-pacific/biden-discuss-north-korea-nuclear-threat-with-japan-south-korea-leaders-2022-11-10/
S.Korean firms to agree to build hydrogen plant in Saudi Arabia - sources - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/business/energy/skorean-firms-agree-build-hydrogen-plant-saudi-arabia-sources-2022-11-17/
Uruguay v South Korea: World Cup 2022 – live,2022-11-29T18:46:01.937Z,korea,,https://www.theguardian.com/football/live/2022/nov/24/uruguay-v-south-korea-world-cup-2022-live
Biden will raise issue of North Korea with China's Xi-White House - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/world/biden-will-raise-issue-north-korea-with-chinas-xi-white-house-2022-11-12/
Ghana hold off South Korea in five-goal thriller - Reuters,2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/lifestyle/sports/ghana-hold-off-south-korea-five-goal-thriller-2022-11-28/
"Factbox: Soccer-South Korea v Ghana Cup 2022: kickoff time, venue, stats and odds - Reuters.com",2022-11-29T18:46:01.937Z,korea,,https://www.reuters.com/lifestyle/sports/soccer-south-korea-v-ghana-cup-2022-kickoff-time-venue-stats-odds-2022-11-26/
Take a look at the planes upstart airline Northern Pacific plans to use to connect Japan and Korea with major US cities through Alaska,2022-11-29T18:46:01.937Z,korea,,https://www.businessinsider.com/northern-pacific-low-cost-airline-asia-alaska-photos-2022-11
Så var Apple-året 2022 – viktigaste händelserna - MacWorld - MacWorld,2022-12-13T11:07:35.005Z,,,https://macworld.idg.se/2.1038/1.774067/sa-var-apple-aret-2022
Semifinaler fotbolls-VM: Kan Marocko fortsätta skrälla i Qatar? | Anders Lindblad - Svenska Dagbladet,2022-12-13T11:07:35.005Z,,,https://www.svd.se/a/LlojpR/semifinaler-fotbolls-vm-kan-marocko-fortsatta-skralla-i-qatar
Vaila Barsley blir ny tränare för Eskilstuna United: ”Känns som att jag kommer hem” - Sveriges Television,2022-12-13T11:07:35.005Z,,,https://www.svt.se/nyheter/lokalt/sormland/klart-med-ny-a-lagstranare-for-eskilstuna-united
SD-politiker stoppar sagostund med dragqueens i Trelleborg - Sveriges Television,2022-12-13T11:07:35.005Z,,,https://www.svt.se/nyheter/lokalt/skane/sd-politiker-stoppar-sagostund-i-trelleborg-1
Ostadig gång går att behandla - | forskning.se - forskning.se,2022-12-13T11:07:35.005Z,,,https://www.forskning.se/2022/12/13/ostadig-gang-gar-att-behandla/
Christina Schollins nya smärtsamma besked – efter akuta färden till sjukhus: ”Satts ihop med silvertejp” - MSN,2022-12-13T11:07:35.005Z,,,https://nojeslivet.newsner.com/nyheter/christina-schollins-nya-smartsamma-besked-efter-akuta-farden-till-sjukhus-satts-ihop-med-silvertejp/
Recension: Avatar: The Way of Water (2022) | Filmtopp.se - Filmtopp.se,2022-12-13T11:07:35.005Z,,,https://www.filmtopp.se/recension/recension-avatar-the-way-of-the-water-2022
Uppmanar fler att vaccinera sig - Region Östergötland,2022-12-13T11:07:35.005Z,,,https://www.regionostergotland.se/Om-regionen/Pressrum/Nyheter/uppmanar-fler-att-vaccinera-sig/
Här är alla virus som kan göra dig sjuk inför jul – lista - Hälsoliv,2022-12-13T11:07:35.005Z,,,https://www.expressen.se/halsoliv/halsa/sjukdomar--besvar-1/har-ar-alla-virus-som-kan--gora-dig-sjuk-infor-jul/
Johan Esk: Johansson skulle knappast ha sågat Infantino - Dagens Nyheter,2022-12-13T11:07:35.005Z,,,https://www.dn.se/sport/johan-esk-johansson-skulle-knappast-ha-sagat-infantino/
Ewa Stenberg: Klimatpolitiken har blivit ett kulturkrig - Dagens Nyheter,2022-12-13T11:07:35.005Z,,,https://www.dn.se/ekonomi/ewa-stenberg-klimatpolitiken-har-blivit-ett-kulturkrig/
Karlshamnsverket räddade svensk eltillgång i natt - Sveriges Television,2022-12-13T11:07:35.005Z,,,https://www.svt.se/nyheter/lokalt/blekinge/karlshamnsverket-raddade-svensk-eltillgang-i-natt
It-angrepp mot öländska kommuner - Sveriges Television,2022-12-13T11:07:35.005Z,,,https://www.svt.se/nyheter/lokalt/smaland/it-angrepp-mot-olandska-kommuner
Inga framgångar för avtal för naturen - Göteborgs-Posten,2022-12-13T11:07:35.005Z,,,https://www.gp.se/nyheter/sverige/inga-framgångar-för-avtal-för-naturen-1.87762337
Final Fantasy Pixel Remaster-spelen kan vara på väg till Switch och PS4 - FZ.se,2022-12-13T11:07:35.005Z,,,https://www.fz.se/nyhet/292429-final-fantasy-pixel-remaster-spelen-kan-vara-pa-vag-till-switch-och-ps4
Ukraina får EU-lån när Ungern får fondmiljarder - Upsala Nya Tidning,2022-12-13T11:07:35.005Z,,,https://unt.se/nyheter/utrikes/eu/artikel/alla-nojda-nar-eu-loste-tratan-med-ungern/jovz69yr
Malmökillen går i pappas fotspår: ”Förstått hur stor han var” - Sydsvenskan,2022-12-13T11:07:35.005Z,,,https://www.sydsvenskan.se/2022-12-13/malmokillen-gar-i-pappas-fotspar--forstatt-hur-stor-han-var
Evelina Karlsson från Öckerö blev den sista Göteborgs lucia 2012 - Göteborgs-Posten,2022-12-13T11:07:35.005Z,,,https://www.gp.se/nyheter/göteborg/hon-var-den-sista-klassiska-lucian-1.87712025
EU-parlamentariker gripna för korruption och penningtvätt i Qatarhärva - Nyhetssajten Europaportalen,2022-12-13T11:07:35.005Z,,,http://www.europaportalen.se/index.php/2022/12/eu-parlamentariker-gripna-korruption-och-penningtvatt-i-qatarharva
Olyckan på 158:an – en person avliden » Norra Halland - Kungsbackas största tidning - Norra Halland,2022-12-13T11:07:35.005Z,,,https://norrahalland.se/nyheter/olyckan-paa-158an-en-person-avliden/32659
Nya mathavarna: Joel Hellermark vill revolutionera lärande med AI - Svenska Dagbladet,2022-12-13T11:07:35.005Z,,,https://www.svd.se/a/GMrpE6/nya-mathavarna-joel-hellermark-vill-revolutionera-larande-med-ai
Polisförbundet om turerna: ”Riskerar skada förtroendet” - Sveriges Television,2022-12-13T11:07:35.005Z,,,https://www.svt.se/nyheter/inrikes/polisforbundet-om-turerna-inom-polismyndigheten
Strider i Himalaya mellan Kina och Indien - Östgöta Correspondenten,2022-12-13T11:07:35.005Z,,,https://corren.se/nyheter/utrikes/kina/indien/artikel/strider-i-himalaya-mellan-kina-och-indien/ly3w25zr
Busschaufför misstänkt för smitning efter olycka - Östgöta Correspondenten,2022-12-13T11:07:35.005Z,,,https://corren.se/nyheter/linkoping/artikel/busschauffor-misstankt-for-smitning-efter-olycka-pa-tornby/r93n4y5r
Pernilla Wahlgrens vassa svar till följaren gör succé: Använder den inte... - Nyheter24,2022-12-13T11:07:35.005Z,,,https://nyheter24.se/noje/kandisar/1111362-pernilla-wahlgrens-svar-till-foljaren-gor-succe-anvander-den-inte
Nobelpristagaren Annie Ernaux träffade elever i Rinkeby - Kulturnytt i P1 - Sveriges Radio,2022-12-13T11:07:35.005Z,,,https://sverigesradio.se/avsnitt/nobelpristagaren-annie-ernaux-traffade-elever-i-rinkeby
Regionen larmar för RS-viruset: håll barnen hemma - Upsala Nya Tidning,2022-12-13T11:07:35.005Z,,,https://unt.se/nyheter/uppsala-lan/artikel/larmet-hall-smabarn-hemma-for-att-undvika-rs-virus-smittskyddslakaren-allvarlig-situation-i-lanet/lq37xk1j
Indian and Chinese troops clash on disputed border - CNN,2022-12-13T11:07:51.331Z,,,https://www.cnn.com/2022/12/13/asia/india-china-border-dispute-skirmish-tawang-sector-intl-hnk/index.html
Rosenthal: Inside the trade of Sean Murphy to Braves and the catalyst for the three-team deal - The Athletic,2022-12-13T11:07:51.331Z,,,https://theathletic.com/3996795/2022/12/13/inside-trade-murphy-contreras-ruiz/
China students return home amid COVID travel spread fears - The Associated Press,2022-12-13T11:07:51.331Z,,,https://apnews.com/62ba569fcee449491442cef1f8f93c00
Cardinals' Kyler Murray carted off vs. Patriots with knee injury; reportedly feared to have torn ACL - CBS Sports,2022-12-13T11:07:51.331Z,,,https://www.cbssports.com/nfl/news/cardinals-kyler-murray-carted-off-vs-patriots-with-knee-injury-reportedly-feared-to-have-torn-acl/
Supporters of Brazil's defeated Bolsonaro attack police headquarters - Reuters,2022-12-13T11:07:51.331Z,,,https://www.reuters.com/world/americas/supporters-brazils-bolsonaro-try-invade-federal-police-headquarters-2022-12-13/
Altercation between Councilmember Kevin de León and activist Jason Reedy spark safety concerns - CBS Los Angeles,2022-12-13T11:07:51.331Z,,,https://www.youtube.com/watch?v=Z3ryOp9HQF0
